Location,UNIXTimestamp,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,UV index,Uitbarsting gemeten,Giftigheid vrijgekomen stoffen,LocationKoppenGeigerClassification,Seismische Activiteit,Terrein,Ondergrond
C16,1687944253.8461537,-12.634005745825153,1016.5059063154962,14.64141063991762,164.73121032789822,47.65410208476473,38.27051042382368,1.7090644788071017,3.5384615384615383,0.11538461538461539,0.04870240059725884,ET,"(3, 1)",Steppes,Zand
C17,1687944253.8461537,-12.765930941217041,1017.3813923795641,15.116271841163938,162.60795570344524,47.5368458079895,37.6842290399475,1.5063534216186487,3.519230769230769,0.17307692307692307,0.08592327344994628,Dfc,"(1, 2)",Steppes,Graniet
C18,1687944253.8461537,10.575108001966802,1012.9050276266644,16.588679367715688,176.24769839511075,72.24575100127758,48.983004005110324,3.169984152097593,2.8653846153846154,0.1346153846153846,0.05031201233922355,Cfb,"(1, 4)",Moerassen,Leem
C19,1687944253.8461537,9.204805117362584,1016.325908277108,15.511054497672912,200.4944340200442,72.40960442738884,49.6384177095554,2.7960544684168913,4.25,0.28846153846153844,0.12070749079571895,Csb,"(1, 1)",Bergen,Veen
C20,1687944253.8461537,-12.113131333254577,1013.8105835868308,14.731101778876875,176.94180356646123,47.526065218960866,37.63032609480433,1.577320084618516,2.7884615384615383,0.3076923076923077,0.14643265537685987,ET,"(1, 1)",Vlaktes,Graniet
C21,1687944253.8461537,9.720005284829456,1014.6868636150747,13.573652371476205,194.45201314940363,72.1628289967346,48.6513159869384,3.231541824325296,3.519230769230769,0.21153846153846154,0.11135355993122158,Csc,"(3, 3)",Moerassen,Kalksteen
C22,1687944253.8461537,9.600618087785946,1014.6237219585262,15.385260442993241,181.56919231530807,72.99619421405615,51.984776856224585,3.211065415318407,3.1153846153846154,0.23076923076923078,0.10149175665402968,Cfa,"(1, 1)",Savanne,Basalt
C23,1687944253.8461537,-13.773064221160151,1014.2400360642755,15.694287997519325,175.12299911771487,48.20893570686374,41.04467853431869,1.720559766426272,2.3846153846153846,0.23076923076923078,0.09185084929701613,Dfb,"(1, 1)",Tropisch regenwoud,Silt
C24,1687944253.8461537,27.881235876592317,1011.8917033459494,14.382461419057421,181.9439795179657,93.57814028674979,70.73442086024933,3.754976571119222,3.519230769230769,0.21153846153846154,0.09537242016761181,Af,"(1, 1)",Steppes,Veen
C25,1687944253.8461537,28.632605125867023,1013.0163491167416,14.573111937788916,199.3796297738654,95.75727021402366,77.271810642071,3.7975147460926886,2.9423076923076925,0.17307692307692307,0.07061684403805948,Aw,"(1, 1)",Savanne,Klei
C26,1687944253.8461537,28.52314149531622,1012.0274466696839,14.075002173781757,185.84393804886628,95.14451277535633,75.43353832606897,3.6415794179564425,3.673076923076923,0.15384615384615385,0.0627399466158922,Af,"(1, 1)",Bergen,Kalksteen
C27,1687944253.8461537,-12.713569231465316,1016.3014399733739,15.718637242404283,191.18330102645513,47.27351236644715,36.367561832235765,1.5530503519043406,4.096153846153846,0.23076923076923078,0.07163713370533674,Dfb,"(1, 1)",Toendra,Graniet
C28,1687944253.8461537,10.378199568233272,1015.8645629078727,13.905898733749325,162.7967640006695,72.84715841093588,51.38863364374349,3.00552180662833,2.730769230769231,0.17307692307692307,0.0749996362437265,Csb,"(1, 3)",Toendra,Klei
C29,1687944253.8461537,-13.049338170433693,1016.8668330117671,16.475406723678507,157.97449611149673,48.38443248794695,41.92216243973474,1.8982555753981887,3.2115384615384617,0.23076923076923078,0.06935940862777788,ET,"(4, 1)",Steppes,Veen
C30,1687944253.8461537,9.389998021304962,1015.6103151582184,14.468480261852921,184.5003837036523,73.26970649212954,53.07882596851819,3.5290196594182532,2.730769230769231,0.21153846153846154,0.10932645220518364,Cfa,"(1, 4)",Steppes,Silt
C31,1687944253.8461537,10.788242210169972,1016.3404867237373,15.85204778521855,204.10995840642448,73.03135657199583,52.12542628798333,3.143536990755491,2.673076923076923,0.07692307692307693,0.014405293528793182,Csb,"(1, 1)",Vlaktes,Silt
C32,1687944253.8461537,9.459093398154723,1015.1207704641888,14.58151526409804,202.14174294729187,72.5769889093834,50.307955637533624,2.646083145140625,2.9423076923076925,0.25,0.0891435295381755,Csc,"(1, 1)",Toendra,Zand
C33,1687944253.8461537,9.327953521749144,1016.4871720632119,14.98135185736928,179.79012760901227,73.23683752197779,52.94735008791113,2.9133662164503997,4.4423076923076925,0.21153846153846154,0.07169415049651312,Csb,"(1, 1)",Toendra,Silt
C34,1687944253.8461537,27.848012879328294,1012.9369287221069,14.21014594899885,195.080314303727,95.32219225488952,75.96657676466853,4.340420054949016,3.480769230769231,0.17307692307692307,0.08126223616205852,Af,"(10, 11)",Moerassen,Zand
C35,1687944253.8461537,9.97664306250668,1015.0677464047783,14.745549756848485,184.65719950463549,72.72550857584618,50.9020343033847,3.513777612165263,4.096153846153846,0.19230769230769232,0.06405533136196083,Csc,"(1, 1)",Vlaktes,Basalt
C36,1687944253.8461537,9.431057176216559,1017.2591326974523,15.73074926240025,219.494624450121,71.96611092701986,47.864443708079435,2.5759276695661706,2.7115384615384617,0.19230769230769232,0.05979779110473683,Cfb,"(1, 2)",Steppes,Silt
C37,1687944253.8461537,27.631402707900524,1013.7394654479214,16.414925890945675,185.38183397199842,94.53090955690917,73.59272867072751,3.466513469892298,3.7115384615384617,0.23076923076923078,0.06284217966113054,Aw,"(1, 1)",Bergen,Leem
C38,1687944253.8461537,10.282035292059382,1014.7270172390843,14.42057215688352,177.11968765939804,71.89210201046566,47.56840804186266,3.204261561495637,3.3461538461538463,0.19230769230769232,0.07134813721408714,Cfa,"(3, 1)",Heuvels,Leem
C39,1687944253.8461537,-13.349858853343106,1015.6268270421921,15.409446755281722,184.50655973209268,46.57991147312826,32.899557365641286,1.3634274849118748,2.769230769230769,0.25,0.09270655577757682,Dfc,"(1, 1)",Steppes,Kalksteen
C40,1687944253.8461537,28.004229204914182,1012.0012239350776,13.925400068961746,182.876149085585,94.41967357614186,73.25902072842558,3.8266871994039025,4.019230769230769,0.19230769230769232,0.06306233536446962,Am,"(3, 3)",Heuvels,Klei
C41,1687944253.8461537,28.12716377431978,1012.6817223395226,13.60880280124732,159.075107750868,96.03217701349033,78.09653104047098,4.114163549957597,4.480769230769231,0.21153846153846154,0.0824795377274819,Af,"(1, 2)",Heuvels,Silt
C42,1687944253.8461537,9.198715719354036,1015.2720081628634,14.658386425952235,186.39746697929328,73.0581927019256,52.23277080770246,3.1553172401175607,3.8076923076923075,0.2692307692307692,0.13129569882991649,Csc,"(1, 1)",Steppes,Leem
C43,1687944253.8461537,27.553043034890347,1015.7368795276536,15.77515891747319,162.8527853644729,94.91824131546802,74.75472394640407,3.902894973818538,3.269230769230769,0.19230769230769232,0.058528494336390444,Am,"(1, 1)",Bergen,Kalksteen
C44,1687944253.8461537,27.810429654265196,1013.3428461596482,13.096465998988164,194.61120688003095,94.39692729037095,73.19078187111288,3.495057506830328,3.423076923076923,0.1346153846153846,0.05749805807666088,Am,"(3, 3)",Toendra,Leem
C45,1687944253.8461537,-12.352086852709387,1017.2726335085911,15.957886800657512,170.08255868053746,47.80733083995571,39.036654199778575,1.5273473712633963,2.3653846153846154,0.15384615384615385,0.03083572040613053,ET,"(1, 1)",Vlaktes,Basalt
C46,1687944253.8461537,-12.136657971043823,1014.7511401579088,14.306085868844864,153.46414191505752,48.10346666431164,40.51733332155819,1.6286192188366326,4.211538461538462,0.23076923076923078,0.10683453899638994,Dfb,"(1, 1)",Tropisch regenwoud,Kalksteen
C47,1687944253.8461537,28.9799506076645,1014.5106163152749,14.752599098437855,172.49715609879925,93.84525960899212,71.53577882697638,3.750471261108778,3.326923076923077,0.23076923076923078,0.08662079749761233,Am,"(1, 4)",Bergen,Graniet
C48,1687944253.8461537,10.05317155076523,1015.1798909888975,13.673579311116965,174.5968798708135,73.19086927115563,52.763477084622544,3.5646818240535803,3.25,0.17307692307692307,0.10608681018802674,Cfa,"(1, 1)",Bergen,Silt
C49,1687944253.8461537,28.122691143169757,1013.6081462475274,14.969756717167,166.32323378863794,95.0922810023651,75.27684300709528,3.6940940741112462,3.019230769230769,0.15384615384615385,0.06727233838296427,Aw,"(1, 1)",Toendra,Kalksteen
C50,1687944253.8461537,-11.394576668992137,1013.650830508679,13.86357576736346,166.74482913267926,48.18479052086831,40.92395260434153,1.6201484799310781,3.673076923076923,0.15384615384615385,0.06951079023783421,Dfb,"(1, 1)",Tropisch regenwoud,Veen
D1,1687944253.8461537,27.44209828503752,1014.227138113564,14.419533427089842,162.5118877125587,95.2816241656724,75.84487249701719,3.9033582524366546,2.4615384615384617,0.23076923076923078,0.10758413190746056,Af,"(3, 4)",Heuvels,Klei
D2,1687944253.8461537,27.726982146181697,1012.7331124594214,15.993970153450118,157.71843013201362,94.06816970994231,72.20450912982693,3.430683485155226,2.923076923076923,0.17307692307692307,0.0670170950237432,Am,"(10, 9)",Moerassen,Silt
D3,1687944253.8461537,-10.490655918510182,1016.0678725489815,13.209306576184439,193.50742852199843,48.75772911449937,43.78864557249686,1.8523949021117092,2.519230769230769,0.19230769230769232,0.05732336532756847,ET,"(1, 2)",Bergen,Basalt
D4,1687944253.8461537,-12.886467933566498,1017.704192449194,15.483054373092212,176.77211396748487,47.64980353218752,38.24901766093762,1.6097923397665004,3.5,0.3076923076923077,0.09968534839419221,ET,"(2, 1)",Moerassen,Graniet
D5,1687944253.8461537,10.07598905195505,1015.1487428781776,15.700331885657599,164.03126691293858,72.70992481635524,50.839699265420954,3.4063779068037547,2.980769230769231,0.17307692307692307,0.06745036246191345,Cfb,"(1, 1)",Moerassen,Graniet
D6,1687944253.8461537,28.090911593641554,1014.5520057126776,14.24399322470366,183.29520430312854,95.68090513104256,77.0427153931277,3.7056622708902442,4.365384615384615,0.25,0.12411139711805942,Am,"(1, 1)",Bergen,Graniet
D7,1687944253.8461537,-11.943426857052525,1014.5562531783884,15.518829649743072,178.6326943226359,47.713839540435885,38.5691977021794,1.6535674078290168,4.269230769230769,0.15384615384615385,0.0577693094795423,ET,"(1, 1)",Tropisch regenwoud,Silt
D8,1687944253.8461537,-11.012977458629223,1014.5141060088189,15.96685304938462,193.10082739612486,47.5225415338723,37.612707669361505,1.6245196063408043,2.6153846153846154,0.15384615384615385,0.04924302717657029,Dfb,"(1, 1)",Woestijnen,Graniet
D9,1687944253.8461537,-14.315214195921913,1015.7539367900162,14.6354577093383,150.16374136711994,47.24946541131767,36.24732705658835,1.4356501178339587,3.1153846153846154,0.19230769230769232,0.08192729986077275,Dfc,"(1, 1)",Savanne,Silt
D10,1687944253.8461537,10.33872054659205,1015.8251335954003,15.095438681761484,175.05054606383726,73.1454781434354,52.58191257374161,3.285294855542531,3.4038461538461537,0.28846153846153844,0.10176271509008972,Cfa,"(1, 1)",Tropisch regenwoud,Silt
D11,1687944253.8461537,-11.70945733433166,1014.5412759881597,15.889312164880561,168.740380597255,47.88352877904943,39.41764389524713,1.596509347696318,3.4615384615384617,0.19230769230769232,0.06987390739595696,Dfc,"(1, 2)",Woestijnen,Veen
D12,1687944253.8461537,11.71669164071752,1013.7667798962211,14.234005598390711,170.77873420229196,73.1002614388726,52.40104575549038,3.173345224914866,3.8076923076923075,0.11538461538461539,0.05587181455188576,Cfa,"(3, 4)",Savanne,Veen
D13,1687944253.8461537,27.791091012515555,1013.1731735492356,14.612176696514322,165.5152303865055,93.9393044794102,71.81791343823062,3.0256967568698547,3.1153846153846154,0.19230769230769232,0.06557405634217774,Af,"(1, 1)",Toendra,Leem
D14,1687944253.8461537,-12.988659041096904,1014.4910849171615,14.61162412897399,168.01711518800008,47.94732266086469,39.73661330432348,1.6364292623846295,3.0384615384615383,0.28846153846153844,0.1399626533768249,Dfb,"(1, 2)",Tropisch regenwoud,Zand
D15,1687944253.8461537,28.57423519699755,1014.3132756690861,15.050964328271142,184.16617101692697,94.78657115030782,74.35971345092348,3.333834055985949,3.0576923076923075,0.2692307692307692,0.08797849186625524,Am,"(1, 2)",Moerassen,Klei
D16,1687944253.8461537,27.844867078340886,1017.2373009035252,16.024540008425408,174.01413908281899,94.80849605148777,74.42548815446331,3.0705543571626164,2.4423076923076925,0.15384615384615385,0.05678343844516423,Af,"(1, 1)",Vlaktes,Silt
D17,1687944253.8461537,-13.916786231478646,1016.3289744495729,14.033386941486988,177.52315419688188,48.32519853738125,41.625992686906265,1.650792089009182,3.519230769230769,0.25,0.1003698663210903,Dfc,"(1, 1)",Savanne,Silt
D18,1687944253.8461537,28.160699147697894,1012.8394695780381,14.941580030124678,202.36990144127887,94.23983278602026,72.71949835806082,4.0286398343221705,2.75,0.25,0.08271617475797509,Am,"(2, 3)",Vlaktes,Kalksteen
D19,1687944253.8461537,-10.455551639940118,1015.716883771195,16.406572105675675,187.14329183908197,47.875319932645304,39.376599663226536,1.7590330895256727,2.0576923076923075,0.2692307692307692,0.09277120326403837,Dfc,"(1, 1)",Steppes,Zand
D20,1687944253.8461537,10.56279925751244,1011.5534223965304,15.382183561461334,183.44054475501028,71.57494297261688,46.299771890467554,2.6205815630173066,4.365384615384615,0.21153846153846154,0.09030855178814472,Csc,"(1, 1)",Toendra,Veen
D21,1687944253.8461537,28.463639196284213,1011.0785317502626,15.554991039010766,170.17637730998933,95.43147729109377,76.2944318732813,3.6213401727683068,3.730769230769231,0.25,0.10996622572179307,Am,"(1, 2)",Toendra,Leem
D22,1687944253.8461537,27.726688205011612,1014.1782785541299,15.394017271249663,192.04880610592545,94.3921574753208,73.17647242596242,3.1950849635701584,3.25,0.34615384615384615,0.11875178996051675,Af,"(2, 1)",Woestijnen,Basalt
D23,1687944253.8461537,-11.964764350972075,1014.5593144194273,15.152822813898114,175.74726929205406,47.18959881290073,35.94799406450367,1.605757880108863,2.0576923076923075,0.1346153846153846,0.06139194536143719,Dfc,"(2, 1)",Woestijnen,Zand
D24,1687944253.8461537,-12.625105939380877,1011.1688166925649,14.839169374911494,190.4761614149754,47.26276771796957,36.313838589847826,1.5229406926892983,2.6153846153846154,0.3076923076923077,0.11520814438566088,Dfb,"(1, 3)",Heuvels,Silt
D25,1687944253.8461537,-13.78267964667856,1016.6123301701432,14.177160462842485,154.78280497494484,48.13810316965567,40.69051584827836,1.6328399314554505,2.980769230769231,0.15384615384615385,0.06141364232510402,ET,"(1, 2)",Steppes,Leem
D26,1687944253.8461537,-11.668206277056386,1015.0404979309195,15.2215228917019,206.26485654210154,47.43391086468633,37.169554323431655,1.7330253034347247,3.8846153846153846,0.36538461538461536,0.14030899268358515,Dfc,"(1, 1)",Bergen,Zand
D27,1687944253.8461537,28.05207912410757,1014.4747764220372,15.846517703858174,155.80542978449125,94.73916542949249,74.21749628847746,3.3336801239774214,2.6538461538461537,0.28846153846153844,0.11034662202274838,Aw,"(5, 6)",Tropisch regenwoud,Silt
D28,1687944253.8461537,9.499032792520506,1012.8796995701164,15.73776659611956,187.8595272983795,72.49088724788955,49.96354899155819,3.0576304894687287,3.9615384615384617,0.21153846153846154,0.10135807780734195,Csc,"(2, 1)",Toendra,Basalt
D29,1687944253.8461537,-11.841531185136832,1015.6642112863626,14.270381972880783,203.37880157237126,48.39388473069948,41.96942365349741,1.7262417453907326,2.923076923076923,0.21153846153846154,0.10063622020164477,Dfc,"(4, 2)",Tropisch regenwoud,Veen
D30,1687944253.8461537,-11.29723691736329,1016.0088513579942,16.055059061904167,179.74323214119315,47.33281363380001,36.664068169000025,1.2620159479442707,3.730769230769231,0.07692307692307693,0.03628229158221557,Dfb,"(4, 4)",Savanne,Veen
D31,1687944253.8461537,10.936136008563007,1014.3353468261234,15.40711793399107,194.59973829707846,73.43385237054142,53.735409482165664,3.5166791912765083,4.365384615384615,0.19230769230769232,0.06887793921037409,Cfb,"(1, 1)",Moerassen,Kalksteen
D32,1687944253.8461537,-13.090587357492854,1017.2445580758638,15.641713944445105,189.78218126112324,47.363548001278325,36.81774000639161,1.390413151058897,3.980769230769231,0.15384615384615385,0.05478782577874105,Dfb,"(1, 1)",Heuvels,Basalt
D33,1687944253.8461537,9.686495022341884,1014.6342626672806,15.55590392153896,174.34944378311644,72.0672104480638,48.26884179225525,2.998697258537969,3.6346153846153846,0.09615384615384616,0.04069646659298694,Cfa,"(1, 1)",Woestijnen,Zand
D34,1687944253.8461537,9.611628462871172,1013.5288202467543,14.927105847716433,190.0570847516518,72.4382944153188,49.75317766127517,3.2626762609613724,3.4038461538461537,0.25,0.11526213886128128,Cfa,"(10, 10)",Heuvels,Klei
D35,1687944253.8461537,10.309722839230554,1015.2946013835543,15.471527884566676,193.05613981690232,72.77283918390036,51.091356735601465,3.5881822502595218,3.2115384615384617,0.21153846153846154,0.08356918660543775,Cfa,"(2, 1)",Moerassen,Graniet
D36,1687944253.8461537,28.444790087833873,1013.6738963899152,14.646936559156092,193.9912112563651,95.16218090530043,75.4865427159013,4.3002330120588805,2.769230769230769,0.21153846153846154,0.07049342031531672,Am,"(1, 1)",Tropisch regenwoud,Kalksteen
D37,1687944253.8461537,-13.31306400470487,1014.1434143629365,15.77651652180859,158.8539982614589,47.939802460486185,39.69901230243093,1.684629504836828,3.423076923076923,0.17307692307692307,0.05496689398179649,Dfc,"(9, 11)",Savanne,Zand
D38,1687944253.8461537,28.35944216428281,1013.5112187995147,15.847281688770957,176.4835742308769,95.93532830612683,77.80598491838047,3.788144767738596,4.153846153846154,0.21153846153846154,0.06414613561063384,Aw,"(1, 1)",Savanne,Klei
D39,1687944253.8461537,-13.070535888402803,1016.711757452079,15.542360787359387,191.67785275790155,48.07021573593987,40.35107867969934,1.811611106272965,2.6153846153846154,0.21153846153846154,0.09155278563407411,ET,"(2, 1)",Bergen,Veen
