UNIXTimestamp,Location,LocationKoppenGeigerClassification,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,Seismische Activiteit,UV index,Terrein,Ondergrond,Uitbarsting gemeten,Giftigheid vrijgekomen stoffen
1678572000,A24,Am,32.47497692473337,1016.8417234353121,5.618856534025221,181.45537273357897,88.61830239486221,55.854907184586644,5.487376202315283,"(1, 1)",1,Woestijnen,Leem,0,0.0
1684616400,A24,Am,27.10837849671258,1006.7042600256103,17.294518303631385,304.9390483116177,94.1787641406828,72.53629242204842,2.365233956917794,"(1, 1)",1,Woestijnen,Leem,0,0.0
1690664400,A24,Am,26.128701686050384,1006.3138364722645,5.042400261100967,205.6502058875685,99.57424422544305,88.72273267632917,1.6511210709439623,"(7, 5)",1,Woestijnen,Leem,0,0.0
1696712400,A24,Am,19.264147456737437,1004.3241740071988,6.1657644320518905,265.85530214021827,92.03228357735523,66.09685073206569,1.7864040532299603,"(2, 3)",1,Woestijnen,Leem,0,0.0
1702764000,A24,Am,31.142949861430644,1000.3961600114085,8.477965097809452,221.5395195103635,88.89624966192919,56.68874898578758,3.0911155840125524,"(3, 5)",2,Woestijnen,Leem,0,0.0
1672524000,A25,Am,31.215875693967476,1023.9353473043071,15.876465756762254,260.92040593054514,95.58188931987358,76.74566795962076,0.3498333800620509,"(2, 2)",1,Toendra,Silt,1,0.36494136972950986
1678572000,A25,Am,37.20516155660811,1024.1692469354325,15.750654643492403,79.08128007544077,100.6070863767416,91.82125913022483,0.21288950909331825,"(6, 3)",2,Toendra,Silt,0,0.0
1684616400,A25,Am,33.51485780450599,1004.3223015675744,11.805809618145425,101.01714402692626,87.43842983279151,52.315289498374554,3.751925459721738,"(1, 2)",2,Toendra,Silt,1,0.527767615274183
1690664400,A25,Am,25.41460776443178,1013.3605683393394,24.49867715168501,135.98314223171545,100.13068825143388,90.39206475430166,4.020612623639287,"(1, 1)",1,Toendra,Silt,1,0.020052913932599666
1696712400,A25,Am,19.692472484878117,1008.7397472932868,12.721782555914851,304.8688497148761,90.59844148387265,61.79532445161795,3.5149968896295736,"(1, 3)",1,Toendra,Silt,0,0.0
1702764000,A25,Am,30.07148025982672,1017.4449406734775,7.222606350465863,125.5790374624064,94.74198518391144,74.2259555517343,1.7104836979673126,"(1, 4)",1,Toendra,Silt,0,0.0
1672524000,A26,Cfb,10.437953681195046,1018.0308199988832,19.428797468159093,109.05731406077054,68.5655146203811,34.2620584815244,0.962228037619028,"(10, 9)",1,Toendra,Leem,1,0.22284810127363627
1678572000,A26,Cfb,14.242069930106604,1012.1661058997696,20.219234411119345,158.60816946039378,70.78482298094053,43.1392919237621,4.75461443605465,"(1, 2)",1,Toendra,Leem,0,0.0
1684616400,A26,Cfb,23.455989760932358,1016.2736680072773,22.471653526039645,187.18802703328234,65.55512241995245,22.220489679809802,0.16135566098158174,"(1, 1)",1,Toendra,Leem,0,0.0
1690664400,A26,Cfb,-0.08374784319466677,1014.3136934300308,21.65003426146679,254.81049551549617,75.34194377058951,61.367775082358015,3.1512459907038974,"(1, 1)",1,Toendra,Leem,0,0.0
1696712400,A26,Cfb,-11.86990225663157,1003.9051663385501,7.804143139851654,285.3514327715954,70.54565783306553,42.18263133226213,1.56031214141628,"(1, 1)",1,Toendra,Leem,0,0.0
1702764000,A26,Cfb,3.8914970047823303,1024.6850396291875,15.352589751421636,76.69341080540657,72.09919349892326,48.39677399569301,2.315394648001333,"(1, 3)",3,Toendra,Leem,0,0.0
1672524000,A27,Dfb,-20.527655673699176,1029.5142465786284,16.755769496660406,68.00550927797906,47.830928661895534,39.15464330947768,2.1158010461829306,"(3, 3)",12,Woestijnen,Graniet,0,0.0
1678572000,A27,Dfb,1.7929220512711783,1011.6801921234287,22.73951474400523,280.6243246974721,45.05039439432461,25.251971971623078,1.5860441390851465,"(1, 1)",1,Woestijnen,Graniet,1,0.09041941023979078
1684616400,A27,Dfb,-6.478151660045935,1016.0481710034136,15.97581870298468,254.8043285479009,51.92762756423903,59.638137821195144,0.3702683504381825,"(1, 1)",1,Woestijnen,Graniet,0,0.0
1690664400,A27,Dfb,-26.55301902999535,1023.6923418638828,15.340445567950953,359.6961299481402,51.103072403975034,55.51536201987518,0.47743840242450625,"(4, 5)",1,Woestijnen,Graniet,0,0.0
1696712400,A27,Dfb,-40.5343004333152,1013.8012874419359,10.57050871947527,108.7900764477998,53.40923114360193,67.04615571800966,1.4102018331009807,"(1, 3)",1,Woestijnen,Graniet,0,0.0
1702764000,A27,Dfb,-24.862214541578176,1011.9885654944687,9.639102812179477,270.65397880309627,49.75629222646923,48.781461132346124,2.573777001671776,"(2, 1)",1,Woestijnen,Graniet,1,0.614435887512821
1672524000,A28,Csc,7.967434543595284,1026.6591699991923,10.106678839045859,52.1941751050049,72.5740347813203,50.29613912528119,4.971471207902779,"(1, 1)",1,Tropisch regenwoud,Basalt,0,0.0
1678572000,A28,Csc,27.79315078768759,1013.3872023584022,22.723809075467816,175.2019512386578,67.26011423741112,29.04045694964445,2.8579121379564594,"(1, 1)",1,Tropisch regenwoud,Basalt,0,0.0
1684616400,A28,Csc,29.668270063073575,1028.364533330392,19.543618384914794,173.26895948166248,74.92668643585154,59.706745743406174,5.020741068814359,"(6, 6)",13,Tropisch regenwoud,Basalt,0,0.0
1690664400,A28,Csc,8.938850459359916,1022.5971994229122,18.29227638003636,13.931851251845032,71.19326537790432,44.773061511617286,3.738021389371718,"(1, 1)",5,Tropisch regenwoud,Basalt,0,0.0
1696712400,A28,Csc,-3.404313303209138,1014.9775065695702,9.033684535892817,43.41930720107493,76.286741546808,65.14696618723198,4.469773585675679,"(1, 1)",3,Tropisch regenwoud,Basalt,0,0.0
1702764000,A28,Csc,8.97630368438762,1016.4612722961331,22.424042872468306,317.76146559033214,75.13173515090492,60.52694060361967,5.66584389646116,"(3, 2)",1,Tropisch regenwoud,Basalt,0,0.0
1672524000,A29,Csc,18.015138771715577,1022.9927264928668,8.525835429603156,155.35532697288653,66.01583921693705,24.06335686774822,1.4079804916553869,"(1, 2)",1,Steppes,Klei,1,0.6589665828158737
1678572000,A29,Csc,16.091303037068137,1025.381469693623,7.608841328817086,247.40753941451436,76.93643991841554,67.74575967366215,4.397502296852818,"(1, 1)",4,Steppes,Klei,0,0.0
1684616400,A29,Csc,26.146970260639314,1005.1604153929776,6.54369598936851,235.26522172680023,66.21692115970531,24.867684638821206,2.947791897598982,"(2, 2)",2,Steppes,Klei,1,0.7382521604252597
1690664400,A29,Csc,-6.221988635679568,1025.1429405175754,18.89587658726426,73.7905364703726,72.44282000580682,49.77128002322732,4.105063345033241,"(10, 11)",1,Steppes,Klei,0,0.0
1696712400,A29,Csc,3.914006397083181,1007.591940443746,5.581964689787123,298.5860767277157,66.88365411915603,27.53461647662413,3.1432486233072816,"(1, 2)",7,Steppes,Klei,0,0.0
1702764000,A29,Csc,6.048474448487597,1024.4528578268516,17.067791937736292,74.55225005424626,77.67725446900471,70.7090178760188,1.5553262024465189,"(1, 1)",1,Steppes,Klei,0,0.0
1672524000,A30,Dfb,-10.245244835504327,1028.9178944689327,23.963113544818164,87.10160417726877,51.71134647408489,58.55673237042448,3.637237320779036,"(1, 1)",1,Moerassen,Zand,0,0.0
1678572000,A30,Dfb,-4.491987266955935,1025.985450097032,16.944822265701205,192.14879513036104,50.41731301819057,52.08656509095286,0.7937332862904605,"(10, 7)",5,Moerassen,Zand,0,0.0
1684616400,A30,Dfb,11.850491297462654,1025.82556357907,24.21040471159626,113.93561236716198,43.78820319301034,18.941015965051708,1.49983093238497,"(3, 2)",1,Moerassen,Zand,0,0.0
1690664400,A30,Dfb,-24.69444560969786,1019.7019476167748,18.05520255872588,319.5780300852916,42.17888761773558,10.894438088677923,0.19114905978333355,"(2, 1)",1,Moerassen,Zand,0,0.0
1696712400,A30,Dfb,-41.754849741486225,1017.2660048481112,5.2229572089990555,356.6576855445512,52.583611268258814,62.918056341294076,2.1874721635120142,"(1, 1)",1,Moerassen,Zand,0,0.0
1702764000,A30,Dfb,-18.909663638117607,1020.7800092855709,14.282926647275087,46.60666542869987,43.14775388310981,15.738769415549047,0.4106747093235238,"(1, 2)",1,Moerassen,Zand,1,0.42868293410899655
1672524000,A31,Cfa,15.336180913705858,1010.3659241460851,10.752284629078089,328.5825941677538,68.44390923090637,33.77563692362547,1.8781149981974008,"(1, 2)",4,Tropisch regenwoud,Basalt,0,0.0
1678572000,A31,Cfa,25.623838280174155,1002.8097406542649,22.463589487511065,113.98773563289227,79.43370233832992,77.7348093533197,8.727123689482218,"(1, 1)",7,Tropisch regenwoud,Basalt,1,0.1014564204995574
1684616400,A31,Cfa,21.43948505044959,1004.3540633624742,23.932380113110767,237.37505158634414,76.82434244732539,67.29736978930154,1.264286168961647,"(4, 2)",5,Tropisch regenwoud,Basalt,0,0.0
1690664400,A31,Cfa,0.31560720886106086,1007.7049284835923,18.73707460694969,126.36304309465662,71.75587943525247,47.023517741009854,1.2933018345760365,"(2, 2)",1,Tropisch regenwoud,Basalt,0,0.0
1696712400,A31,Cfa,-3.4291545331312943,1014.4496221604196,9.516410662457847,191.50276620943708,75.95617376456384,63.824695058255394,0.07452635568236529,"(1, 1)",5,Tropisch regenwoud,Basalt,1,0.6193435735016861
1702764000,A31,Cfa,4.81826164785937,1000.4848389743345,19.261683714741945,28.45412282599897,69.89314376090809,39.57257504363237,2.137087427373428,"(3, 2)",1,Tropisch regenwoud,Basalt,0,0.0
1672524000,A32,Aw,25.610802048992802,1023.5433763153968,13.59831097988134,282.63858486907293,103.09140821112422,99.27422463337268,1.6010560887801606,"(1, 1)",1,Steppes,Klei,1,0.4560675608047464
1678572000,A32,Aw,29.26656334352195,1017.2519753153883,11.92019848725298,354.62085470458544,96.47804022229982,79.43412066689947,7.819487716934946,"(6, 4)",1,Steppes,Klei,0,0.0
1684616400,A32,Aw,33.17665423145156,1004.5883911509181,14.776513162908202,214.8482928199412,103.14377455740532,99.43132367221594,3.586843488182449,"(2, 1)",4,Steppes,Klei,1,0.40893947348367193
1690664400,A32,Aw,28.99617999788419,1023.4077084919354,12.059161567004518,334.66035307473356,88.32566984956323,54.97700954868969,1.7308417960068097,"(1, 1)",1,Steppes,Klei,0,0.0
1696712400,A32,Aw,26.410243528775744,1022.5615058232104,17.242258907732058,286.484309614746,92.39614709826598,67.18844129479797,2.724864790184212,"(1, 1)",2,Steppes,Klei,0,0.0
1702764000,A32,Aw,23.337382024961553,1002.1576918792674,9.437125853346444,153.31925804047265,102.60475159605068,97.81425478815203,2.64651188670283,"(1, 1)",1,Steppes,Klei,1,0.6225149658661422
1672524000,A33,Am,32.222384017868876,1011.0310870367532,11.298687373976456,290.03303405046694,96.86656386206496,80.5996915861949,6.0342052498661785,"(1, 1)",1,Moerassen,Basalt,0,0.0
1678572000,A33,Am,34.58633065568063,1015.5319033705437,19.142865695117923,268.22736398425656,89.9438642350179,59.83159270505371,2.3086764455818733,"(1, 1)",7,Moerassen,Basalt,0,0.0
1684616400,A33,Am,27.308664078137177,1028.397717559283,15.602420322378984,247.7163736384507,96.64716954679447,79.94150864038343,6.729787350451771,"(1, 1)",13,Moerassen,Basalt,0,0.0
1690664400,A33,Am,26.027835480739377,1020.3495327783158,8.490674872985696,208.22219252277085,95.24635522391608,75.73906567174824,6.090186240058113,"(2, 2)",1,Moerassen,Basalt,0,0.0
1696712400,A33,Am,18.419854894384528,1006.4335182560778,21.159549209485387,215.358798575887,88.24044952793577,54.7213485838073,4.006058565836949,"(1, 1)",1,Moerassen,Basalt,0,0.0
1702764000,A33,Am,26.951553144848933,1023.0681594303935,10.514955700718238,299.7645353403463,101.13878102908393,93.41634308725179,6.426972176274754,"(1, 1)",1,Moerassen,Basalt,1,0.5794017719712705
1672524000,A34,Csc,7.300533323089693,1000.0679936114202,14.928648272411301,157.1998140841,76.42622961334008,65.70491845336035,4.8222133103514,"(1, 2)",1,Moerassen,Veen,0,0.0
1678572000,A34,Csc,20.537775002979757,1020.5288704316292,17.657460625424534,150.7285526264134,65.45129049787397,21.805161991495886,1.6438194656949465,"(1, 3)",2,Moerassen,Veen,0,0.0
1684616400,A34,Csc,19.454053450628663,1022.1464281353261,7.829880328403536,231.0327715918532,65.43679719834293,21.74718879337169,2.1227280147139074,"(1, 1)",1,Moerassen,Veen,0,0.0
1690664400,A34,Csc,-0.12337758055905024,1002.4563367826574,7.4925804897121395,346.2673483480187,65.50411303013777,22.016452120551094,0.17752904960158292,"(7, 4)",1,Moerassen,Veen,0,0.0
1696712400,A34,Csc,0.5139627167284395,1025.1478510276922,21.994501763101784,173.7739712990867,69.43087274516834,37.72349098067336,1.2278488823208835,"(1, 1)",3,Moerassen,Veen,0,0.0
1702764000,A34,Csc,-0.9344632981802965,1013.5617695526362,23.4150667406464,80.31501122272454,69.07040207767244,36.28160831068976,4.159363326169862,"(1, 1)",2,Moerassen,Veen,0,0.0
1672524000,A35,Cfa,12.527396418637297,1002.3914339904671,17.207305891966755,13.088453292178883,73.38485081010032,53.539403240401285,4.864976588704732,"(1, 1)",2,Steppes,Kalksteen,0,0.0
1678572000,A35,Cfa,30.58175104544287,1022.5357231219589,8.401533197197825,346.59173217771934,68.35879075722937,33.4351630289175,2.87775732158529,"(10, 9)",1,Steppes,Kalksteen,0,0.0
1684616400,A35,Cfa,14.097057396119412,1004.7732280650752,5.448474745692775,65.95809057024272,70.06751833730236,40.27007334920942,4.665634273903019,"(1, 1)",1,Steppes,Kalksteen,1,0.782061010172289
1690664400,A35,Cfa,-3.4487701156184896,1010.2837427630581,14.571512906549325,44.36970201473808,74.40693460730098,57.627738429203944,1.3424923245652416,"(1, 1)",3,Steppes,Kalksteen,0,0.0
1696712400,A35,Cfa,-13.114436949533005,1005.9752232115509,16.00640945400627,267.7874120353998,78.1917540952032,72.76701638081278,1.9859438611083424,"(10, 9)",1,Steppes,Kalksteen,0,0.0
1702764000,A35,Cfa,1.4030012844267024,1026.3434742101783,6.483339316608038,229.85939350364671,66.50766753098561,26.030670123942464,1.3942127997607743,"(1, 1)",3,Steppes,Kalksteen,0,0.0
1672524000,A36,ET,-9.237003332797299,1005.8915636001367,17.948827831556144,41.39712537440931,46.878739620408304,34.393698102041526,0.04323874433519622,"(1, 1)",1,Vlaktes,Graniet,0,0.0
1678572000,A36,ET,11.636657069923157,1004.5231674370885,13.225309864824858,334.2581319930739,43.91251406505008,19.562570325250412,1.2702607085911375,"(1, 3)",1,Vlaktes,Graniet,0,0.0
1684616400,A36,ET,2.20244747868594,1003.8300786271788,5.889097840189046,160.14811044118767,47.64296305065859,38.214815253292926,2.1476218605494934,"(8, 10)",5,Vlaktes,Graniet,0,0.0
1690664400,A36,ET,-27.1125054375917,1024.6580779581716,24.24484717675229,188.88472865297504,47.53018694430076,37.6509347215038,0.14023496457777082,"(1, 4)",1,Vlaktes,Graniet,0,0.0
1696712400,A36,ET,-43.01209600753535,1018.9805603922126,19.167634773649183,44.98532765133345,42.17901908479447,10.895095423972352,0.7920818915577738,"(1, 1)",2,Vlaktes,Graniet,0,0.0
1702764000,A36,ET,-11.863052288820164,1001.1906171900912,15.670193223842976,97.42781883127284,44.593315868429215,22.966579342146062,0.07118617504750624,"(4, 4)",1,Vlaktes,Graniet,1,0.373192271046281
1672524000,A37,ET,-9.077286655173074,1012.7986012436093,6.816804687366956,107.28220196997657,50.89817214211294,54.4908607105647,2.9066938384259764,"(1, 1)",1,Vlaktes,Basalt,1,0.7273278125053219
1678572000,A37,ET,4.564090600877343,1011.8712861297402,23.50861347979819,191.48256627835843,43.539788507197024,17.69894253598511,0.5812506679145651,"(1, 1)",1,Vlaktes,Basalt,0,0.0
1684616400,A37,ET,-3.7459290386897877,1018.033622633992,6.330920659949053,213.1361619528791,48.360717861371356,41.803589306856765,1.5385264300448522,"(2, 1)",6,Vlaktes,Basalt,1,0.7467631736020379
1690664400,A37,ET,-9.494339790482371,1020.0790280317867,9.424391185452283,252.5050870777228,47.48441511842094,37.422075592104704,1.0332423762097727,"(1, 1)",1,Vlaktes,Basalt,1,0.6230243525819087
1696712400,A37,ET,-33.20159433623733,1021.966436899908,10.860615342201266,150.25498639547655,48.73881043158349,43.694052157917454,2.8043120687548173,"(1, 1)",6,Vlaktes,Basalt,0,0.0
1702764000,A37,ET,-9.49876594950732,1009.1388488306404,16.258575714216963,54.725156833190034,48.19311607060654,40.96558035303272,1.065942354113203,"(1, 1)",1,Vlaktes,Basalt,0,0.0
1672524000,A38,Af,32.028234786607136,1018.9353427100527,7.606598416343342,123.50324310206614,99.32460846886383,87.97382540659149,2.857576947188887,"(1, 1)",1,Heuvels,Veen,0,0.0
1678572000,A38,Af,34.149498944518484,1022.4791150409304,15.931738916427719,132.73829360415684,98.28637901358319,84.85913704074954,5.664192366553374,"(3, 2)",1,Heuvels,Veen,0,0.0
1684616400,A38,Af,34.83754612633196,1013.7540362917683,13.524759448288531,14.521511313774567,97.3417120483095,82.0251361449285,7.811769571389356,"(1, 2)",1,Heuvels,Veen,0,0.0
1690664400,A38,Af,22.611896296722335,999.3199798094963,19.193861837891845,68.71027780666496,103.287137648211,99.86141294463303,9.020973243409525,"(1, 1)",1,Heuvels,Veen,0,0.0
1696712400,A38,Af,20.33411515585891,1020.4207650711652,7.588262285899663,162.64397007753982,99.64867208130286,88.9460162439086,2.1207586471498567,"(7, 2)",10,Heuvels,Veen,1,0.6964695085640135
1702764000,A38,Af,24.986115890341765,999.5782980785697,17.34284050092065,70.31211630947045,99.97630503391599,89.92891510174796,4.440802780157089,"(4, 2)",1,Heuvels,Veen,0,0.0
1672524000,A39,Dfb,-16.94131204798876,1006.5383512282768,11.949611190889065,24.572895986815126,49.61496125318645,48.07480626593224,1.9250823496108949,"(1, 1)",13,Steppes,Zand,0,0.0
1678572000,A39,Dfb,-1.5636269747775966,1022.1503807992527,7.022892427864933,174.40824040501974,47.878181700809144,39.39090850404571,1.4485188212541045,"(1, 1)",4,Steppes,Zand,0,0.0
1684616400,A39,Dfb,-1.3919594993971653,1017.0732549364608,5.773348059590571,38.128754172922896,44.310408331209004,21.552041656045027,0.831761284274503,"(2, 1)",1,Steppes,Zand,0,0.0
1690664400,A39,Dfb,-14.176118731528163,1018.3246613958311,11.315518376365201,231.50865736369897,44.03337522338803,20.16687611694015,0.29365317638914573,"(1, 1)",1,Steppes,Zand,0,0.0
1696712400,A39,Dfb,-22.980161486218147,1003.1213146855248,5.278656465660829,133.0980817337491,44.3881889015168,21.940944507583975,0.4901301151978718,"(1, 1)",1,Steppes,Zand,0,0.0
1702764000,A39,Dfb,-6.88965691750025,1010.1466781936858,21.131762614679552,92.0269202364759,44.33671267384514,21.683563369225695,0.7955416032359705,"(1, 3)",1,Steppes,Zand,0,0.0
1672524000,A40,ET,-14.956523882872027,1008.2495542350059,22.973887139461652,121.09502858417785,52.708822475384764,63.54411237692381,4.91891778042763,"(1, 2)",1,Moerassen,Zand,0,0.0
1678572000,A40,ET,-3.305044066655558,1014.5380892148642,15.974090011491588,198.71706588693766,51.74778101525426,58.73890507627129,1.1775264209409122,"(1, 2)",1,Moerassen,Zand,0,0.0
1684616400,A40,ET,9.283442679354295,1024.0121670010142,22.43371819285809,67.6030727678828,46.22993467836,31.14967339180003,2.1383565638658864,"(3, 2)",13,Moerassen,Zand,1,0.10265127228567636
1690664400,A40,ET,-23.595877761237105,1022.4225231455496,6.777531713322961,12.5853711864387,44.125749043616196,20.628745218080986,1.0952110649406475,"(3, 3)",1,Moerassen,Zand,0,0.0
1696712400,A40,ET,-27.120236657842533,1020.3159781740299,21.418407263385348,349.75708573652315,51.770276025566645,58.85138012783323,4.726353656329326,"(1, 1)",2,Moerassen,Zand,0,0.0
1702764000,A40,ET,-24.567867573602214,1009.8842776779603,22.49277858805455,337.66436047375606,52.559864808817835,62.7993240440892,1.2650819780302454,"(1, 1)",1,Moerassen,Zand,1,0.10028885647781806
1672524000,A41,Dfb,-13.328216245017561,1030.3304874493997,23.145540818749616,83.88822866710154,48.207699128692454,41.03849564346229,1.2479208157787307,"(1, 1)",13,Woestijnen,Klei,0,0.0
1678572000,A41,Dfb,17.358896648875326,1028.7431345167183,20.401247752186507,87.0674104023615,44.463534788579786,22.317673942898924,1.057213985241385,"(1, 1)",6,Woestijnen,Klei,0,0.0
1684616400,A41,Dfb,-10.112482483384142,1011.9706518892048,14.16655735241129,221.59149293368844,44.635951686948616,23.179758434743064,1.1246084074848355,"(1, 1)",1,Woestijnen,Klei,0,0.0
